date_actual,CIT_Net,player
2015-04-07 00:00:00,-9063,Ncom
2015-04-07 00:00:00,1959,Nrep
2015-04-14 00:00:00,-12815,Com
2015-04-14 00:00:00,25154,Index
2015-04-14 00:00:00,-14381,Ncom
2015-04-14 00:00:00,2042,Nrep
2015-04-21 00:00:00,-18309,Com
2015-04-21 00:00:00,25136,Index
2015-04-21 00:00:00,-9087,Ncom
2015-04-21 00:00:00,2259,Nrep
2015-04-28 00:00:00,-17052,Com
2015-04-28 00:00:00,25288,Index
2015-04-28 00:00:00,-9734,Ncom
2015-04-28 00:00:00,1497,Nrep
2015-05-05 00:00:00,-15343,Com
2015-05-05 00:00:00,25926,Index
2015-05-05 00:00:00,-12056,Ncom
2015-05-05 00:00:00,1474,Nrep
2015-05-12 00:00:00,-14149,Com
2015-05-12 00:00:00,26429,Index
2015-05-12 00:00:00,-14127,Ncom
2015-05-12 00:00:00,1847,Nrep
2015-05-19 00:00:00,-22549,Com
2015-05-19 00:00:00,27396,Index
2015-05-19 00:00:00,-6901,Ncom
2015-05-19 00:00:00,2054,Nrep
2015-05-26 00:00:00,-7596,Com
2015-05-26 00:00:00,27043,Index
2015-05-26 00:00:00,-21626,Ncom
2015-05-26 00:00:00,2180,Nrep
2015-06-02 00:00:00,-9200,Com
2015-06-02 00:00:00,26866,Index
2015-06-02 00:00:00,-18899,Ncom
2015-06-02 00:00:00,1233,Nrep
2015-06-09 00:00:00,-19532,Com
2015-06-09 00:00:00,26390,Index
2015-06-09 00:00:00,-7538,Ncom
2015-06-09 00:00:00,682,Nrep
2015-06-16 00:00:00,-17136,Com
2015-06-16 00:00:00,27545,Index
2015-06-16 00:00:00,-12096,Ncom
2015-06-16 00:00:00,1687,Nrep
2015-06-23 00:00:00,-13586,Com
2015-06-23 00:00:00,27546,Index
2015-06-23 00:00:00,-16533,Ncom
2015-06-23 00:00:00,2573,Nrep
2015-06-30 00:00:00,-14880,Com
2015-06-30 00:00:00,27582,Index
2015-06-30 00:00:00,-14540,Ncom
2015-06-30 00:00:00,1837,Nrep
2015-07-07 00:00:00,-5255,Com
2015-07-07 00:00:00,27792,Index
2015-07-07 00:00:00,-26486,Ncom
2015-07-07 00:00:00,3949,Nrep
2015-07-14 00:00:00,-7066,Com
2015-07-14 00:00:00,27896,Index
2015-07-14 00:00:00,-23343,Ncom
2015-07-14 00:00:00,2513,Nrep
2015-07-21 00:00:00,-6686,Com
2015-07-21 00:00:00,27833,Index
2015-07-21 00:00:00,-23534,Ncom
2015-07-21 00:00:00,2388,Nrep
2015-07-28 00:00:00,-1644,Com
2015-07-28 00:00:00,27534,Index
2015-07-28 00:00:00,-29014,Ncom
2015-07-28 00:00:00,3122,Nrep
2015-08-04 00:00:00,-5292,Com
2015-08-04 00:00:00,27511,Index
2015-08-04 00:00:00,-24300,Ncom
2015-08-04 00:00:00,2080,Nrep
2015-08-11 00:00:00,-19087,Com
2015-08-11 00:00:00,27385,Index
2015-08-11 00:00:00,-9751,Ncom
2015-08-11 00:00:00,1452,Nrep
2015-08-18 00:00:00,-29286,Com
2015-08-18 00:00:00,26822,Index
2015-08-18 00:00:00,872,Ncom
2015-08-18 00:00:00,1592,Nrep
2015-08-25 00:00:00,-9003,Com
2015-08-25 00:00:00,26627,Index
2015-08-25 00:00:00,-19846,Ncom
2015-08-25 00:00:00,2224,Nrep
2015-09-01 00:00:00,-3313,Com
2015-09-01 00:00:00,25796,Index
2015-09-01 00:00:00,-24718,Ncom
2015-09-01 00:00:00,2235,Nrep
2015-09-08 00:00:00,631,Com
2015-09-08 00:00:00,25670,Index
2015-09-08 00:00:00,-28991,Ncom
2015-09-08 00:00:00,2690,Nrep
2015-09-15 00:00:00,3209,Com
2015-09-15 00:00:00,25704,Index
2015-09-15 00:00:00,-31970,Ncom
2015-09-15 00:00:00,3057,Nrep
2015-09-22 00:00:00,4304,Com
2015-09-22 00:00:00,25160,Index
2015-09-22 00:00:00,-33328,Ncom
2015-09-22 00:00:00,3863,Nrep
2015-09-29 00:00:00,223,Com
2015-09-29 00:00:00,25688,Index
2015-09-29 00:00:00,-29040,Ncom
2015-09-29 00:00:00,3129,Nrep
2015-10-06 00:00:00,-7567,Com
2015-10-06 00:00:00,26064,Index
2015-10-06 00:00:00,-21131,Ncom
2015-10-06 00:00:00,2633,Nrep
2015-10-13 00:00:00,-17330,Com
2015-10-13 00:00:00,25607,Index
2015-10-13 00:00:00,-10068,Ncom
2015-10-13 00:00:00,1791,Nrep
2015-10-20 00:00:00,-18799,Com
2015-10-20 00:00:00,25663,Index
2015-10-20 00:00:00,-9930,Ncom
2015-10-20 00:00:00,3065,Nrep
2015-10-27 00:00:00,-10788,Com
2015-10-27 00:00:00,26228,Index
2015-10-27 00:00:00,-19354,Ncom
2015-10-27 00:00:00,3914,Nrep
2015-11-03 00:00:00,-6343,Com
2015-11-03 00:00:00,26294,Index
2015-11-03 00:00:00,-23886,Ncom
2015-11-03 00:00:00,3935,Nrep
2015-11-10 00:00:00,-2506,Com
2015-11-10 00:00:00,28515,Index
2015-11-10 00:00:00,-29201,Ncom
2015-11-10 00:00:00,3192,Nrep
2015-11-17 00:00:00,4805,Com
2015-11-17 00:00:00,27330,Index
2015-11-17 00:00:00,-36106,Ncom
2015-11-17 00:00:00,3971,Nrep
2015-11-24 00:00:00,-3574,Com
2015-11-24 00:00:00,26470,Index
2015-11-24 00:00:00,-26297,Ncom
2015-11-24 00:00:00,3401,Nrep
2015-12-01 00:00:00,-3691,Com
2015-12-01 00:00:00,27130,Index
2015-12-01 00:00:00,-26166,Ncom
2015-12-01 00:00:00,2728,Nrep
2015-12-08 00:00:00,-14878,Com
2015-12-08 00:00:00,26918,Index
2015-12-08 00:00:00,-14784,Ncom
2015-12-08 00:00:00,2744,Nrep
2015-12-15 00:00:00,-13121,Com
2015-12-15 00:00:00,26221,Index
2015-12-15 00:00:00,-15864,Ncom
2015-12-15 00:00:00,2764,Nrep
2015-12-22 00:00:00,-8288,Com
2015-12-22 00:00:00,26630,Index
2015-12-22 00:00:00,-21545,Ncom
2015-12-22 00:00:00,3204,Nrep
2015-12-29 00:00:00,-9972,Com
2015-12-29 00:00:00,26711,Index
2015-12-29 00:00:00,-20556,Ncom
2015-12-29 00:00:00,3817,Nrep
2016-01-05 00:00:00,-16318,Com
2016-01-05 00:00:00,26968,Index
2016-01-05 00:00:00,-13365,Ncom
2016-01-05 00:00:00,2714,Nrep
2016-01-12 00:00:00,-3920,Com
2016-01-12 00:00:00,28431,Index
2016-01-12 00:00:00,-27681,Ncom
2016-01-12 00:00:00,3170,Nrep
2016-01-19 00:00:00,-849,Com
2016-01-19 00:00:00,29691,Index
2016-01-19 00:00:00,-32078,Ncom
2016-01-19 00:00:00,3236,Nrep
2016-01-26 00:00:00,-2534,Com
2016-01-26 00:00:00,29895,Index
2016-01-26 00:00:00,-29911,Ncom
2016-01-26 00:00:00,2549,Nrep
2016-02-02 00:00:00,-14350,Com
2016-02-02 00:00:00,30818,Index
2016-02-02 00:00:00,-18673,Ncom
2016-02-02 00:00:00,2204,Nrep
2016-02-09 00:00:00,-17795,Com
2016-02-09 00:00:00,30314,Index
2016-02-09 00:00:00,-14936,Ncom
2016-02-09 00:00:00,2417,Nrep
2016-02-16 00:00:00,-15951,Com
2016-02-16 00:00:00,33254,Index
2016-02-16 00:00:00,-20357,Ncom
2016-02-16 00:00:00,3056,Nrep
2016-02-23 00:00:00,-18882,Com
2016-02-23 00:00:00,33082,Index
2016-02-23 00:00:00,-16654,Ncom
2016-02-23 00:00:00,2454,Nrep
2016-03-01 00:00:00,-9992,Com
2016-03-01 00:00:00,32716,Index
2016-03-01 00:00:00,-27026,Ncom
2016-03-01 00:00:00,4302,Nrep
2016-03-08 00:00:00,-21124,Com
2016-03-08 00:00:00,32538,Index
2016-03-08 00:00:00,-13711,Ncom
2016-03-08 00:00:00,2298,Nrep
2016-03-15 00:00:00,-40251,Com
2016-03-15 00:00:00,33067,Index
2016-03-15 00:00:00,5690,Ncom
2016-03-15 00:00:00,1492,Nrep
2016-03-22 00:00:00,-56207,Com
2016-03-22 00:00:00,33014,Index
2016-03-22 00:00:00,19523,Ncom
2016-03-22 00:00:00,3670,Nrep
2016-03-29 00:00:00,-56111,Com
2016-03-29 00:00:00,32703,Index
2016-03-29 00:00:00,19068,Ncom
2016-03-29 00:00:00,4340,Nrep
2016-04-05 00:00:00,-47893,Com
2016-04-05 00:00:00,34201,Index
2016-04-05 00:00:00,8760,Ncom
2016-04-05 00:00:00,4932,Nrep
2016-04-12 00:00:00,-41416,Com
2016-04-12 00:00:00,34464,Index
2016-04-12 00:00:00,2376,Ncom
2016-04-12 00:00:00,4576,Nrep
2016-04-19 00:00:00,-44350,Com
2016-04-19 00:00:00,33607,Index
2016-04-19 00:00:00,5495,Ncom
2016-04-19 00:00:00,5249,Nrep
2016-04-26 00:00:00,-41986,Com
2016-04-26 00:00:00,33963,Index
2016-04-26 00:00:00,1807,Ncom
2016-04-26 00:00:00,6216,Nrep
2016-05-03 00:00:00,-27092,Com
2016-05-03 00:00:00,32580,Index
2016-05-03 00:00:00,-11964,Ncom
2016-05-03 00:00:00,6476,Nrep
2016-05-10 00:00:00,-35847,Com
2016-05-10 00:00:00,33273,Index
2016-05-10 00:00:00,-2723,Ncom
2016-05-10 00:00:00,5297,Nrep
2016-05-17 00:00:00,-49879,Com
2016-05-17 00:00:00,32771,Index
2016-05-17 00:00:00,12789,Ncom
2016-05-17 00:00:00,4319,Nrep
2016-05-24 00:00:00,-40493,Com
2016-05-24 00:00:00,31820,Index
2016-05-24 00:00:00,3046,Ncom
2016-05-24 00:00:00,5628,Nrep
2016-05-31 00:00:00,-31477,Com
2016-05-31 00:00:00,31224,Index
2016-05-31 00:00:00,-7078,Ncom
2016-05-31 00:00:00,7330,Nrep
2016-06-07 00:00:00,-40566,Com
2016-06-07 00:00:00,32649,Index
2016-06-07 00:00:00,2375,Ncom
2016-06-07 00:00:00,5543,Nrep
2016-06-14 00:00:00,-57079,Com
2016-06-14 00:00:00,32721,Index
2016-06-14 00:00:00,19137,Ncom
2016-06-14 00:00:00,5221,Nrep
2016-06-21 00:00:00,-65355,Com
2016-06-21 00:00:00,33373,Index
2016-06-21 00:00:00,27000,Ncom
2016-06-21 00:00:00,4982,Nrep
2016-06-28 00:00:00,-67042,Com
2016-06-28 00:00:00,33044,Index
2016-06-28 00:00:00,29036,Ncom
2016-06-28 00:00:00,4961,Nrep
2016-07-05 00:00:00,-72887,Com
2016-07-05 00:00:00,34627,Index
2016-07-05 00:00:00,32792,Ncom
2016-07-05 00:00:00,5468,Nrep
2016-07-12 00:00:00,-76902,Com
2016-07-12 00:00:00,34173,Index
2016-07-12 00:00:00,35314,Ncom
2016-07-12 00:00:00,7414,Nrep
2016-07-19 00:00:00,-75995,Com
2016-07-19 00:00:00,33011,Index
2016-07-19 00:00:00,36489,Ncom
2016-07-19 00:00:00,6495,Nrep
2016-07-26 00:00:00,-73230,Com
2016-07-26 00:00:00,32611,Index
2016-07-26 00:00:00,35137,Ncom
2016-07-26 00:00:00,5481,Nrep
2016-08-02 00:00:00,-72268,Com
2016-08-02 00:00:00,32689,Index
2016-08-02 00:00:00,32898,Ncom
2016-08-02 00:00:00,6681,Nrep
2016-08-09 00:00:00,-70254,Com
2016-08-09 00:00:00,33300,Index
2016-08-09 00:00:00,29699,Ncom
2016-08-09 00:00:00,7255,Nrep
2016-08-16 00:00:00,-65640,Com
2016-08-16 00:00:00,34740,Index
2016-08-16 00:00:00,24428,Ncom
2016-08-16 00:00:00,6472,Nrep
2016-08-23 00:00:00,-69142,Com
2016-08-23 00:00:00,36083,Index
2016-08-23 00:00:00,27832,Ncom
2016-08-23 00:00:00,5226,Nrep
2016-08-30 00:00:00,-71878,Com
2016-08-30 00:00:00,39471,Index
2016-08-30 00:00:00,27816,Ncom
2016-08-30 00:00:00,4591,Nrep
2016-09-06 00:00:00,-83935,Com
2016-09-06 00:00:00,40205,Index
2016-09-06 00:00:00,38718,Ncom
2016-09-06 00:00:00,5011,Nrep
2016-09-13 00:00:00,-82355,Com
2016-09-13 00:00:00,40166,Index
2016-09-13 00:00:00,38160,Ncom
2016-09-13 00:00:00,4028,Nrep
2016-09-20 00:00:00,-84240,Com
2016-09-20 00:00:00,39803,Index
2016-09-20 00:00:00,39951,Ncom
2016-09-20 00:00:00,4486,Nrep
2016-09-27 00:00:00,-81124,Com
2016-09-27 00:00:00,38122,Index
2016-09-27 00:00:00,37498,Ncom
2016-09-27 00:00:00,5502,Nrep
2016-10-04 00:00:00,-76070,Com
2016-10-04 00:00:00,38256,Index
2016-10-04 00:00:00,31973,Ncom
2016-10-04 00:00:00,5841,Nrep
2016-10-11 00:00:00,-75781,Com
2016-10-11 00:00:00,38375,Index
2016-10-11 00:00:00,31306,Ncom
2016-10-11 00:00:00,6100,Nrep
2016-10-18 00:00:00,-83215,Com
2016-10-18 00:00:00,38984,Index
2016-10-18 00:00:00,39040,Ncom
2016-10-18 00:00:00,5190,Nrep
2016-10-25 00:00:00,-94210,Com
2016-10-25 00:00:00,38789,Index
2016-10-25 00:00:00,51090,Ncom
2016-10-25 00:00:00,4332,Nrep
2016-11-01 00:00:00,-100958,Com
2016-11-01 00:00:00,40887,Index
2016-11-01 00:00:00,55917,Ncom
2016-11-01 00:00:00,4153,Nrep
2016-11-08 00:00:00,-104808,Com
2016-11-08 00:00:00,41516,Index
2016-11-08 00:00:00,58960,Ncom
2016-11-08 00:00:00,4333,Nrep
2016-11-15 00:00:00,-98578,Com
2016-11-15 00:00:00,41529,Index
2016-11-15 00:00:00,51553,Ncom
2016-11-15 00:00:00,5497,Nrep
2016-11-22 00:00:00,-96001,Com
2016-11-22 00:00:00,41145,Index
2016-11-22 00:00:00,49076,Ncom
2016-11-22 00:00:00,5780,Nrep
2016-11-29 00:00:00,-87253,Com
2016-11-29 00:00:00,40638,Index
2016-11-29 00:00:00,40758,Ncom
2016-11-29 00:00:00,5858,Nrep
2016-12-06 00:00:00,-67634,Com
2016-12-06 00:00:00,38579,Index
2016-12-06 00:00:00,23857,Ncom
2016-12-06 00:00:00,5197,Nrep
2016-12-13 00:00:00,-57685,Com
2016-12-13 00:00:00,35739,Index
2016-12-13 00:00:00,16967,Ncom
2016-12-13 00:00:00,4978,Nrep
2016-12-20 00:00:00,-55797,Com
2016-12-20 00:00:00,35911,Index
2016-12-20 00:00:00,14817,Ncom
2016-12-20 00:00:00,5069,Nrep
2016-12-27 00:00:00,-46604,Com
2016-12-27 00:00:00,35075,Index
2016-12-27 00:00:00,7811,Ncom
2016-12-27 00:00:00,3719,Nrep
2017-01-03 00:00:00,-42360,Com
2017-01-03 00:00:00,33429,Index
2017-01-03 00:00:00,5104,Ncom
2017-01-03 00:00:00,3827,Nrep
2017-01-10 00:00:00,-48354,Com
2017-01-10 00:00:00,34184,Index
2017-01-10 00:00:00,11037,Ncom
2017-01-10 00:00:00,3134,Nrep
2017-01-17 00:00:00,-55676,Com
2017-01-17 00:00:00,34718,Index
2017-01-17 00:00:00,18802,Ncom
2017-01-17 00:00:00,2157,Nrep
2017-01-24 00:00:00,-63412,Com
2017-01-24 00:00:00,35059,Index
2017-01-24 00:00:00,25281,Ncom
2017-01-24 00:00:00,3073,Nrep
2017-01-31 00:00:00,-64210,Com
2017-01-31 00:00:00,36131,Index
2017-01-31 00:00:00,25043,Ncom
2017-01-31 00:00:00,3035,Nrep
2017-02-07 00:00:00,-58563,Com
2017-02-07 00:00:00,35424,Index
2017-02-07 00:00:00,19881,Ncom
2017-02-07 00:00:00,3258,Nrep
2017-02-14 00:00:00,-56349,Com
2017-02-14 00:00:00,36208,Index
2017-02-14 00:00:00,17511,Ncom
2017-02-14 00:00:00,2629,Nrep
2017-02-21 00:00:00,-57743,Com
2017-02-21 00:00:00,33492,Index
2017-02-21 00:00:00,21489,Ncom
2017-02-21 00:00:00,2763,Nrep
2017-02-28 00:00:00,-51809,Com
2017-02-28 00:00:00,31759,Index
2017-02-28 00:00:00,18395,Ncom
2017-02-28 00:00:00,1655,Nrep
2017-03-07 00:00:00,-48609,Com
2017-03-07 00:00:00,31798,Index
2017-03-07 00:00:00,14276,Ncom
2017-03-07 00:00:00,2535,Nrep
2017-03-14 00:00:00,-44290,Com
2017-03-14 00:00:00,30612,Index
2017-03-14 00:00:00,10985,Ncom
2017-03-14 00:00:00,2694,Nrep
2017-03-21 00:00:00,-47317,Com
2017-03-21 00:00:00,30979,Index
2017-03-21 00:00:00,13637,Ncom
2017-03-21 00:00:00,2701,Nrep
2017-03-28 00:00:00,-37313,Com
2017-03-28 00:00:00,31030,Index
2017-03-28 00:00:00,3488,Ncom
2017-03-28 00:00:00,2795,Nrep
2017-04-04 00:00:00,-35812,Com
2017-04-04 00:00:00,29686,Index
2017-04-04 00:00:00,2703,Ncom
2017-04-04 00:00:00,3423,Nrep
2017-04-11 00:00:00,-37552,Com
2017-04-11 00:00:00,30412,Index
2017-04-11 00:00:00,4009,Ncom
2017-04-11 00:00:00,3132,Nrep
2017-04-18 00:00:00,-44896,Com
2017-04-18 00:00:00,32178,Index
2017-04-18 00:00:00,10544,Ncom
2017-04-18 00:00:00,2175,Nrep
2017-04-25 00:00:00,-24864,Com
2017-04-25 00:00:00,31460,Index
2017-04-25 00:00:00,-8745,Ncom
2017-04-25 00:00:00,2149,Nrep
2017-05-02 00:00:00,-21182,Com
2017-05-02 00:00:00,32128,Index
2017-05-02 00:00:00,-12654,Ncom
2017-05-02 00:00:00,1706,Nrep
2017-05-09 00:00:00,-24356,Com
2017-05-09 00:00:00,33672,Index
2017-05-09 00:00:00,-10789,Ncom
2017-05-09 00:00:00,1474,Nrep
2017-05-16 00:00:00,-22319,Com
2017-05-16 00:00:00,33767,Index
2017-05-16 00:00:00,-13168,Ncom
2017-05-16 00:00:00,1719,Nrep
2017-05-23 00:00:00,-21094,Com
2017-05-23 00:00:00,33928,Index
2017-05-23 00:00:00,-15986,Ncom
2017-05-23 00:00:00,3152,Nrep
2017-05-30 00:00:00,-18216,Com
2017-05-30 00:00:00,34352,Index
2017-05-30 00:00:00,-18852,Ncom
2017-05-30 00:00:00,2716,Nrep
2017-06-06 00:00:00,-9650,Com
2017-06-06 00:00:00,32834,Index
2017-06-06 00:00:00,-27011,Ncom
2017-06-06 00:00:00,3829,Nrep
2017-06-13 00:00:00,-6708,Com
2017-06-13 00:00:00,33090,Index
2017-06-13 00:00:00,-30665,Ncom
2017-06-13 00:00:00,4282,Nrep
2017-06-20 00:00:00,-805,Com
2017-06-20 00:00:00,32391,Index
2017-06-20 00:00:00,-35699,Ncom
2017-06-20 00:00:00,4113,Nrep
2017-06-27 00:00:00,5810,Com
2017-06-27 00:00:00,32812,Index
2017-06-27 00:00:00,-42454,Ncom
2017-06-27 00:00:00,3833,Nrep
2017-07-03 00:00:00,5013,Com
2017-07-03 00:00:00,32595,Index
2017-07-03 00:00:00,-40596,Ncom
2017-07-03 00:00:00,2987,Nrep
2017-07-11 00:00:00,6160,Com
2017-07-11 00:00:00,33010,Index
2017-07-11 00:00:00,-41057,Ncom
2017-07-11 00:00:00,1888,Nrep
2017-07-18 00:00:00,-3914,Com
2017-07-18 00:00:00,32547,Index
2017-07-18 00:00:00,-30740,Ncom
2017-07-18 00:00:00,2108,Nrep
2017-07-25 00:00:00,-10177,Com
2017-07-25 00:00:00,33226,Index
2017-07-25 00:00:00,-24703,Ncom
2017-07-25 00:00:00,1655,Nrep
2017-08-01 00:00:00,-19250,Com
2017-08-01 00:00:00,33411,Index
2017-08-01 00:00:00,-14735,Ncom
2017-08-01 00:00:00,574,Nrep
2017-08-08 00:00:00,-30478,Com
2017-08-08 00:00:00,33938,Index
2017-08-08 00:00:00,-4560,Ncom
2017-08-08 00:00:00,1100,Nrep
2017-08-15 00:00:00,-30999,Com
2017-08-15 00:00:00,34225,Index
2017-08-15 00:00:00,-4120,Ncom
2017-08-15 00:00:00,894,Nrep
2017-08-22 00:00:00,-17561,Com
2017-08-22 00:00:00,33974,Index
2017-08-22 00:00:00,-19012,Ncom
2017-08-22 00:00:00,2597,Nrep
2017-08-29 00:00:00,-10757,Com
2017-08-29 00:00:00,33702,Index
2017-08-29 00:00:00,-26362,Ncom
2017-08-29 00:00:00,3417,Nrep
2017-09-05 00:00:00,-5495,Com
2017-09-05 00:00:00,33320,Index
2017-09-05 00:00:00,-31655,Ncom
2017-09-05 00:00:00,3830,Nrep
2017-09-12 00:00:00,-6837,Com
2017-09-12 00:00:00,35257,Index
2017-09-12 00:00:00,-32373,Ncom
2017-09-12 00:00:00,3953,Nrep
2017-09-19 00:00:00,-18612,Com
2017-09-19 00:00:00,35734,Index
2017-09-19 00:00:00,-19273,Ncom
2017-09-19 00:00:00,2151,Nrep
2017-09-26 00:00:00,-19459,Com
2017-09-26 00:00:00,34730,Index
2017-09-26 00:00:00,-17872,Ncom
2017-09-26 00:00:00,2602,Nrep
2017-10-03 00:00:00,-9152,Com
2017-10-03 00:00:00,34776,Index
2017-10-03 00:00:00,-31039,Ncom
2017-10-03 00:00:00,5415,Nrep
2017-10-10 00:00:00,-5777,Com
2017-10-10 00:00:00,34496,Index
2017-10-10 00:00:00,-33621,Ncom
2017-10-10 00:00:00,4903,Nrep
2017-10-17 00:00:00,1463,Com
2017-10-17 00:00:00,34310,Index
2017-10-17 00:00:00,-42316,Ncom
2017-10-17 00:00:00,6543,Nrep
2017-10-24 00:00:00,5724,Com
2017-10-24 00:00:00,33957,Index
2017-10-24 00:00:00,-46967,Ncom
2017-10-24 00:00:00,7286,Nrep
2017-10-31 00:00:00,4723,Com
2017-10-31 00:00:00,33724,Index
2017-10-31 00:00:00,-46469,Ncom
2017-10-31 00:00:00,8023,Nrep
2017-11-07 00:00:00,9148,Com
2017-11-07 00:00:00,33126,Index
2017-11-07 00:00:00,-49399,Ncom
2017-11-07 00:00:00,7126,Nrep
2017-11-14 00:00:00,3975,Com
2017-11-14 00:00:00,36656,Index
2017-11-14 00:00:00,-46599,Ncom
2017-11-14 00:00:00,5968,Nrep
2017-11-21 00:00:00,4465,Com
2017-11-21 00:00:00,38382,Index
2017-11-21 00:00:00,-48863,Ncom
2017-11-21 00:00:00,6016,Nrep
2017-11-28 00:00:00,-756,Com
2017-11-28 00:00:00,37583,Index
2017-11-28 00:00:00,-41862,Ncom
2017-11-28 00:00:00,5033,Nrep
2017-12-05 00:00:00,-5838,Com
2017-12-05 00:00:00,38371,Index
2017-12-05 00:00:00,-37420,Ncom
2017-12-05 00:00:00,4886,Nrep
2017-12-12 00:00:00,8921,Com
2017-12-12 00:00:00,38773,Index
2017-12-12 00:00:00,-55491,Ncom
2017-12-12 00:00:00,7795,Nrep
2017-12-19 00:00:00,14095,Com
2017-12-19 00:00:00,35732,Index
2017-12-19 00:00:00,-58061,Ncom
2017-12-19 00:00:00,8233,Nrep
2017-12-26 00:00:00,15954,Com
2017-12-26 00:00:00,35125,Index
2017-12-26 00:00:00,-58558,Ncom
2017-12-26 00:00:00,7479,Nrep
2018-01-02 00:00:00,8170,Com
2018-01-02 00:00:00,34853,Index
2018-01-02 00:00:00,-48883,Ncom
2018-01-02 00:00:00,5860,Nrep
2018-01-09 00:00:00,-663,Com
2018-01-09 00:00:00,37754,Index
2018-01-09 00:00:00,-42828,Ncom
2018-01-09 00:00:00,5737,Nrep
2018-01-16 00:00:00,5401,Com
2018-01-16 00:00:00,41822,Index
2018-01-16 00:00:00,-55050,Ncom
2018-01-16 00:00:00,7826,Nrep
2018-01-23 00:00:00,7619,Com
2018-01-23 00:00:00,42866,Index
2018-01-23 00:00:00,-58970,Ncom
2018-01-23 00:00:00,8485,Nrep
2018-01-30 00:00:00,1580,Com
2018-01-30 00:00:00,44451,Index
2018-01-30 00:00:00,-53965,Ncom
2018-01-30 00:00:00,7934,Nrep
2018-02-06 00:00:00,6852,Com
2018-02-06 00:00:00,41470,Index
2018-02-06 00:00:00,-56600,Ncom
2018-02-06 00:00:00,8277,Nrep
2018-02-13 00:00:00,439,Com
2018-02-13 00:00:00,40099,Index
2018-02-13 00:00:00,-47736,Ncom
2018-02-13 00:00:00,7198,Nrep
2018-02-20 00:00:00,7987,Com
2018-02-20 00:00:00,41613,Index
2018-02-20 00:00:00,-58554,Ncom
2018-02-20 00:00:00,8953,Nrep
2018-02-27 00:00:00,3856,Com
2018-02-27 00:00:00,40801,Index
2018-02-27 00:00:00,-53355,Ncom
2018-02-27 00:00:00,8697,Nrep
2018-03-06 00:00:00,1524,Com
2018-03-06 00:00:00,40520,Index
2018-03-06 00:00:00,-50727,Ncom
2018-03-06 00:00:00,8683,Nrep
2018-03-13 00:00:00,1352,Com
2018-03-13 00:00:00,40008,Index
2018-03-13 00:00:00,-52375,Ncom
2018-03-13 00:00:00,11015,Nrep
2018-03-20 00:00:00,6618,Com
2018-03-20 00:00:00,40955,Index
2018-03-20 00:00:00,-57373,Ncom
2018-03-20 00:00:00,9799,Nrep
2018-03-27 00:00:00,6599,Com
2018-03-27 00:00:00,40068,Index
2018-03-27 00:00:00,-55978,Ncom
2018-03-27 00:00:00,9312,Nrep
2018-04-03 00:00:00,11052,Com
2018-04-03 00:00:00,38713,Index
2018-04-03 00:00:00,-61685,Ncom
2018-04-03 00:00:00,11921,Nrep
2018-04-10 00:00:00,8121,Com
2018-04-10 00:00:00,39446,Index
2018-04-10 00:00:00,-57444,Ncom
2018-04-10 00:00:00,9878,Nrep
2018-04-17 00:00:00,17964,Com
2018-04-17 00:00:00,41287,Index
2018-04-17 00:00:00,-70577,Ncom
2018-04-17 00:00:00,11327,Nrep
2018-04-24 00:00:00,16666,Com
2018-04-24 00:00:00,35294,Index
2018-04-24 00:00:00,-59134,Ncom
2018-04-24 00:00:00,7174,Nrep
2018-05-01 00:00:00,3466,Com
2018-05-01 00:00:00,35639,Index
2018-05-01 00:00:00,-45485,Ncom
2018-05-01 00:00:00,6379,Nrep
2018-05-08 00:00:00,-1413,Com
2018-05-08 00:00:00,35890,Index
2018-05-08 00:00:00,-41785,Ncom
2018-05-08 00:00:00,7308,Nrep
2018-05-15 00:00:00,6113,Com
2018-05-15 00:00:00,34695,Index
2018-05-15 00:00:00,-49735,Ncom
2018-05-15 00:00:00,8927,Nrep
2018-05-22 00:00:00,3517,Com
2018-05-22 00:00:00,34302,Index
2018-05-22 00:00:00,-46710,Ncom
2018-05-22 00:00:00,8890,Nrep
2018-05-29 00:00:00,2421,Com
2018-05-29 00:00:00,34558,Index
2018-05-29 00:00:00,-45231,Ncom
2018-05-29 00:00:00,8251,Nrep
2018-06-05 00:00:00,-5014,Com
2018-06-05 00:00:00,34906,Index
2018-06-05 00:00:00,-37372,Ncom
2018-06-05 00:00:00,7479,Nrep
2018-06-12 00:00:00,5518,Com
2018-06-12 00:00:00,33398,Index
2018-06-12 00:00:00,-48050,Ncom
2018-06-12 00:00:00,9134,Nrep
2018-06-19 00:00:00,12283,Com
2018-06-19 00:00:00,39503,Index
2018-06-19 00:00:00,-60409,Ncom
2018-06-19 00:00:00,8622,Nrep
2018-06-26 00:00:00,13189,Com
2018-06-26 00:00:00,38557,Index
2018-06-26 00:00:00,-60736,Ncom
2018-06-26 00:00:00,8990,Nrep
2018-07-03 00:00:00,20232,Com
2018-07-03 00:00:00,43486,Index
2018-07-03 00:00:00,-73139,Ncom
2018-07-03 00:00:00,9421,Nrep
2018-07-10 00:00:00,21581,Com
2018-07-10 00:00:00,44230,Index
2018-07-10 00:00:00,-74448,Ncom
2018-07-10 00:00:00,8637,Nrep
2018-07-17 00:00:00,29146,Com
2018-07-17 00:00:00,47669,Index
2018-07-17 00:00:00,-86413,Ncom
2018-07-17 00:00:00,9598,Nrep
2018-07-24 00:00:00,31241,Com
