date_actual,CIT_Short,player
2015-03-03 00:00:00,-42009,Ncom
2015-03-03 00:00:00,-7463,Nrep
2015-03-10 00:00:00,-109179,Com
2015-03-10 00:00:00,-7020,Index
2015-03-10 00:00:00,-46208,Ncom
2015-03-10 00:00:00,-7298,Nrep
2015-03-17 00:00:00,-110240,Com
2015-03-17 00:00:00,-6738,Index
2015-03-17 00:00:00,-48044,Ncom
2015-03-17 00:00:00,-7519,Nrep
2015-03-24 00:00:00,-110031,Com
2015-03-24 00:00:00,-6228,Index
2015-03-24 00:00:00,-48227,Ncom
2015-03-24 00:00:00,-6595,Nrep
2015-03-31 00:00:00,-114513,Com
2015-03-31 00:00:00,-7098,Index
2015-03-31 00:00:00,-48267,Ncom
2015-03-31 00:00:00,-6094,Nrep
2015-04-07 00:00:00,-120285,Com
2015-04-07 00:00:00,-5596,Index
2015-04-07 00:00:00,-42431,Ncom
2015-04-07 00:00:00,-5323,Nrep
2015-04-14 00:00:00,-110865,Com
2015-04-14 00:00:00,-5515,Index
2015-04-14 00:00:00,-47081,Ncom
2015-04-14 00:00:00,-5002,Nrep
2015-04-21 00:00:00,-107840,Com
2015-04-21 00:00:00,-4208,Index
2015-04-21 00:00:00,-44318,Ncom
2015-04-21 00:00:00,-3571,Nrep
2015-04-28 00:00:00,-106709,Com
2015-04-28 00:00:00,-4927,Index
2015-04-28 00:00:00,-45853,Ncom
2015-04-28 00:00:00,-6938,Nrep
2015-05-05 00:00:00,-105439,Com
2015-05-05 00:00:00,-5452,Index
2015-05-05 00:00:00,-46938,Ncom
2015-05-05 00:00:00,-8056,Nrep
2015-05-12 00:00:00,-103029,Com
2015-05-12 00:00:00,-5075,Index
2015-05-12 00:00:00,-47529,Ncom
2015-05-12 00:00:00,-7924,Nrep
2015-05-19 00:00:00,-106668,Com
2015-05-19 00:00:00,-5429,Index
2015-05-19 00:00:00,-40407,Ncom
2015-05-19 00:00:00,-8705,Nrep
2015-05-26 00:00:00,-101092,Com
2015-05-26 00:00:00,-5413,Index
2015-05-26 00:00:00,-54310,Ncom
2015-05-26 00:00:00,-9601,Nrep
2015-06-02 00:00:00,-99830,Com
2015-06-02 00:00:00,-6870,Index
2015-06-02 00:00:00,-52409,Ncom
2015-06-02 00:00:00,-9913,Nrep
2015-06-09 00:00:00,-103489,Com
2015-06-09 00:00:00,-8256,Index
2015-06-09 00:00:00,-40492,Ncom
2015-06-09 00:00:00,-10322,Nrep
2015-06-16 00:00:00,-96059,Com
2015-06-16 00:00:00,-5716,Index
2015-06-16 00:00:00,-44278,Ncom
2015-06-16 00:00:00,-9589,Nrep
2015-06-23 00:00:00,-99815,Com
2015-06-23 00:00:00,-5319,Index
2015-06-23 00:00:00,-49649,Ncom
2015-06-23 00:00:00,-8261,Nrep
2015-06-30 00:00:00,-95134,Com
2015-06-30 00:00:00,-5361,Index
2015-06-30 00:00:00,-45843,Ncom
2015-06-30 00:00:00,-9229,Nrep
2015-07-07 00:00:00,-92629,Com
2015-07-07 00:00:00,-5708,Index
2015-07-07 00:00:00,-54641,Ncom
2015-07-07 00:00:00,-9521,Nrep
2015-07-14 00:00:00,-93702,Com
2015-07-14 00:00:00,-5195,Index
2015-07-14 00:00:00,-52754,Ncom
2015-07-14 00:00:00,-9577,Nrep
2015-07-21 00:00:00,-93924,Com
2015-07-21 00:00:00,-5492,Index
2015-07-21 00:00:00,-53548,Ncom
2015-07-21 00:00:00,-9493,Nrep
2015-07-28 00:00:00,-97015,Com
2015-07-28 00:00:00,-6098,Index
2015-07-28 00:00:00,-59139,Ncom
2015-07-28 00:00:00,-9497,Nrep
2015-08-04 00:00:00,-97993,Com
2015-08-04 00:00:00,-5744,Index
2015-08-04 00:00:00,-56139,Ncom
2015-08-04 00:00:00,-9431,Nrep
2015-08-11 00:00:00,-103601,Com
2015-08-11 00:00:00,-6861,Index
2015-08-11 00:00:00,-45449,Ncom
2015-08-11 00:00:00,-11627,Nrep
2015-08-18 00:00:00,-104448,Com
2015-08-18 00:00:00,-5537,Index
2015-08-18 00:00:00,-33456,Ncom
2015-08-18 00:00:00,-8087,Nrep
2015-08-25 00:00:00,-88939,Com
2015-08-25 00:00:00,-6074,Index
2015-08-25 00:00:00,-48056,Ncom
2015-08-25 00:00:00,-8940,Nrep
2015-09-01 00:00:00,-87277,Com
2015-09-01 00:00:00,-6161,Index
2015-09-01 00:00:00,-53375,Ncom
2015-09-01 00:00:00,-11267,Nrep
2015-09-08 00:00:00,-89418,Com
2015-09-08 00:00:00,-6668,Index
2015-09-08 00:00:00,-57563,Ncom
2015-09-08 00:00:00,-8318,Nrep
2015-09-15 00:00:00,-91308,Com
2015-09-15 00:00:00,-6781,Index
2015-09-15 00:00:00,-61856,Ncom
2015-09-15 00:00:00,-9734,Nrep
2015-09-22 00:00:00,-93223,Com
2015-09-22 00:00:00,-6895,Index
2015-09-22 00:00:00,-63362,Ncom
2015-09-22 00:00:00,-9535,Nrep
2015-09-29 00:00:00,-98719,Com
2015-09-29 00:00:00,-6700,Index
2015-09-29 00:00:00,-60012,Ncom
2015-09-29 00:00:00,-9146,Nrep
2015-10-06 00:00:00,-103249,Com
2015-10-06 00:00:00,-6435,Index
2015-10-06 00:00:00,-52058,Ncom
2015-10-06 00:00:00,-9454,Nrep
2015-10-13 00:00:00,-105103,Com
2015-10-13 00:00:00,-6673,Index
2015-10-13 00:00:00,-40707,Ncom
2015-10-13 00:00:00,-9709,Nrep
2015-10-20 00:00:00,-102958,Com
2015-10-20 00:00:00,-6578,Index
2015-10-20 00:00:00,-39218,Ncom
2015-10-20 00:00:00,-9483,Nrep
2015-10-27 00:00:00,-103353,Com
2015-10-27 00:00:00,-7347,Index
2015-10-27 00:00:00,-47640,Ncom
2015-10-27 00:00:00,-9470,Nrep
2015-11-03 00:00:00,-102842,Com
2015-11-03 00:00:00,-7600,Index
2015-11-03 00:00:00,-51565,Ncom
2015-11-03 00:00:00,-8821,Nrep
2015-11-10 00:00:00,-104348,Com
2015-11-10 00:00:00,-5230,Index
2015-11-10 00:00:00,-56419,Ncom
2015-11-10 00:00:00,-9896,Nrep
2015-11-17 00:00:00,-87114,Com
2015-11-17 00:00:00,-4891,Index
2015-11-17 00:00:00,-62853,Ncom
2015-11-17 00:00:00,-8608,Nrep
2015-11-24 00:00:00,-87333,Com
2015-11-24 00:00:00,-4736,Index
2015-11-24 00:00:00,-52763,Ncom
2015-11-24 00:00:00,-7850,Nrep
2015-12-01 00:00:00,-87091,Com
2015-12-01 00:00:00,-4880,Index
2015-12-01 00:00:00,-52155,Ncom
2015-12-01 00:00:00,-8601,Nrep
2015-12-08 00:00:00,-94760,Com
2015-12-08 00:00:00,-4729,Index
2015-12-08 00:00:00,-40220,Ncom
2015-12-08 00:00:00,-7883,Nrep
2015-12-15 00:00:00,-95024,Com
2015-12-15 00:00:00,-5006,Index
2015-12-15 00:00:00,-42207,Ncom
2015-12-15 00:00:00,-8321,Nrep
2015-12-22 00:00:00,-96790,Com
2015-12-22 00:00:00,-4770,Index
2015-12-22 00:00:00,-46164,Ncom
2015-12-22 00:00:00,-8568,Nrep
2015-12-29 00:00:00,-96700,Com
2015-12-29 00:00:00,-4947,Index
2015-12-29 00:00:00,-45145,Ncom
2015-12-29 00:00:00,-8248,Nrep
2016-01-05 00:00:00,-100815,Com
2016-01-05 00:00:00,-4591,Index
2016-01-05 00:00:00,-37785,Ncom
2016-01-05 00:00:00,-8261,Nrep
2016-01-12 00:00:00,-101550,Com
2016-01-12 00:00:00,-5513,Index
2016-01-12 00:00:00,-52988,Ncom
2016-01-12 00:00:00,-9478,Nrep
2016-01-19 00:00:00,-105716,Com
2016-01-19 00:00:00,-5973,Index
2016-01-19 00:00:00,-56540,Ncom
2016-01-19 00:00:00,-9541,Nrep
2016-01-26 00:00:00,-109806,Com
2016-01-26 00:00:00,-6292,Index
2016-01-26 00:00:00,-53471,Ncom
2016-01-26 00:00:00,-9665,Nrep
2016-02-02 00:00:00,-113310,Com
2016-02-02 00:00:00,-6405,Index
2016-02-02 00:00:00,-44904,Ncom
2016-02-02 00:00:00,-9801,Nrep
2016-02-09 00:00:00,-115896,Com
2016-02-09 00:00:00,-7046,Index
2016-02-09 00:00:00,-40356,Ncom
2016-02-09 00:00:00,-9725,Nrep
2016-02-16 00:00:00,-109296,Com
2016-02-16 00:00:00,-4257,Index
2016-02-16 00:00:00,-44063,Ncom
2016-02-16 00:00:00,-8675,Nrep
2016-02-23 00:00:00,-108074,Com
2016-02-23 00:00:00,-3371,Index
2016-02-23 00:00:00,-43083,Ncom
2016-02-23 00:00:00,-8508,Nrep
2016-03-01 00:00:00,-106507,Com
2016-03-01 00:00:00,-3575,Index
2016-03-01 00:00:00,-52065,Ncom
2016-03-01 00:00:00,-8605,Nrep
2016-03-08 00:00:00,-114907,Com
2016-03-08 00:00:00,-3678,Index
2016-03-08 00:00:00,-43650,Ncom
2016-03-08 00:00:00,-8918,Nrep
2016-03-15 00:00:00,-125612,Com
2016-03-15 00:00:00,-3470,Index
2016-03-15 00:00:00,-29860,Ncom
2016-03-15 00:00:00,-9552,Nrep
2016-03-22 00:00:00,-139754,Com
2016-03-22 00:00:00,-4790,Index
2016-03-22 00:00:00,-25064,Ncom
2016-03-22 00:00:00,-9092,Nrep
2016-03-29 00:00:00,-138730,Com
2016-03-29 00:00:00,-5201,Index
2016-03-29 00:00:00,-26611,Ncom
2016-03-29 00:00:00,-7776,Nrep
2016-04-05 00:00:00,-135075,Com
2016-04-05 00:00:00,-4375,Index
2016-04-05 00:00:00,-29020,Ncom
2016-04-05 00:00:00,-8745,Nrep
2016-04-12 00:00:00,-125428,Com
2016-04-12 00:00:00,-3485,Index
2016-04-12 00:00:00,-33101,Ncom
2016-04-12 00:00:00,-8396,Nrep
2016-04-19 00:00:00,-125112,Com
2016-04-19 00:00:00,-3759,Index
2016-04-19 00:00:00,-32771,Ncom
2016-04-19 00:00:00,-7384,Nrep
2016-04-26 00:00:00,-122501,Com
2016-04-26 00:00:00,-4561,Index
2016-04-26 00:00:00,-32028,Ncom
2016-04-26 00:00:00,-6752,Nrep
2016-05-03 00:00:00,-116728,Com
2016-05-03 00:00:00,-4795,Index
2016-05-03 00:00:00,-43580,Ncom
2016-05-03 00:00:00,-7923,Nrep
2016-05-10 00:00:00,-124180,Com
2016-05-10 00:00:00,-4867,Index
2016-05-10 00:00:00,-35308,Ncom
2016-05-10 00:00:00,-7557,Nrep
2016-05-17 00:00:00,-134251,Com
2016-05-17 00:00:00,-5469,Index
2016-05-17 00:00:00,-23980,Ncom
2016-05-17 00:00:00,-7562,Nrep
2016-05-24 00:00:00,-124707,Com
2016-05-24 00:00:00,-6245,Index
2016-05-24 00:00:00,-29515,Ncom
2016-05-24 00:00:00,-7756,Nrep
2016-05-31 00:00:00,-120771,Com
2016-05-31 00:00:00,-8980,Index
2016-05-31 00:00:00,-37460,Ncom
2016-05-31 00:00:00,-8266,Nrep
2016-06-07 00:00:00,-127960,Com
2016-06-07 00:00:00,-4505,Index
2016-06-07 00:00:00,-32663,Ncom
2016-06-07 00:00:00,-9075,Nrep
2016-06-14 00:00:00,-134180,Com
2016-06-14 00:00:00,-3207,Index
2016-06-14 00:00:00,-21870,Ncom
2016-06-14 00:00:00,-8942,Nrep
2016-06-21 00:00:00,-135523,Com
2016-06-21 00:00:00,-1831,Index
2016-06-21 00:00:00,-19284,Ncom
2016-06-21 00:00:00,-7832,Nrep
2016-06-28 00:00:00,-137770,Com
2016-06-28 00:00:00,-2012,Index
2016-06-28 00:00:00,-18880,Ncom
2016-06-28 00:00:00,-7435,Nrep
2016-07-05 00:00:00,-142592,Com
2016-07-05 00:00:00,-1926,Index
2016-07-05 00:00:00,-17030,Ncom
2016-07-05 00:00:00,-8342,Nrep
2016-07-12 00:00:00,-146633,Com
2016-07-12 00:00:00,-1934,Index
2016-07-12 00:00:00,-17752,Ncom
2016-07-12 00:00:00,-6856,Nrep
2016-07-19 00:00:00,-148623,Com
2016-07-19 00:00:00,-2926,Index
2016-07-19 00:00:00,-18488,Ncom
2016-07-19 00:00:00,-7460,Nrep
2016-07-26 00:00:00,-147419,Com
2016-07-26 00:00:00,-3494,Index
2016-07-26 00:00:00,-17100,Ncom
2016-07-26 00:00:00,-7033,Nrep
2016-08-02 00:00:00,-146848,Com
2016-08-02 00:00:00,-4102,Index
2016-08-02 00:00:00,-18381,Ncom
2016-08-02 00:00:00,-6967,Nrep
2016-08-09 00:00:00,-143693,Com
2016-08-09 00:00:00,-3277,Index
2016-08-09 00:00:00,-20108,Ncom
2016-08-09 00:00:00,-6808,Nrep
2016-08-16 00:00:00,-128546,Com
2016-08-16 00:00:00,-2520,Index
2016-08-16 00:00:00,-22037,Ncom
2016-08-16 00:00:00,-7268,Nrep
2016-08-23 00:00:00,-123117,Com
2016-08-23 00:00:00,-1224,Index
2016-08-23 00:00:00,-22344,Ncom
2016-08-23 00:00:00,-7009,Nrep
2016-08-30 00:00:00,-124960,Com
2016-08-30 00:00:00,-1488,Index
2016-08-30 00:00:00,-18454,Ncom
2016-08-30 00:00:00,-7055,Nrep
2016-09-06 00:00:00,-137503,Com
2016-09-06 00:00:00,-1959,Index
2016-09-06 00:00:00,-15086,Ncom
2016-09-06 00:00:00,-7258,Nrep
2016-09-13 00:00:00,-135317,Com
2016-09-13 00:00:00,-1406,Index
2016-09-13 00:00:00,-17263,Ncom
2016-09-13 00:00:00,-7424,Nrep
2016-09-20 00:00:00,-138437,Com
2016-09-20 00:00:00,-1361,Index
2016-09-20 00:00:00,-19344,Ncom
2016-09-20 00:00:00,-7555,Nrep
2016-09-27 00:00:00,-141275,Com
2016-09-27 00:00:00,-2926,Index
2016-09-27 00:00:00,-20274,Ncom
2016-09-27 00:00:00,-6682,Nrep
2016-10-04 00:00:00,-136570,Com
2016-10-04 00:00:00,-2616,Index
2016-10-04 00:00:00,-22993,Ncom
2016-10-04 00:00:00,-6844,Nrep
2016-10-11 00:00:00,-137610,Com
2016-10-11 00:00:00,-3920,Index
2016-10-11 00:00:00,-21183,Ncom
2016-10-11 00:00:00,-6598,Nrep
2016-10-18 00:00:00,-144054,Com
2016-10-18 00:00:00,-5021,Index
2016-10-18 00:00:00,-17839,Ncom
2016-10-18 00:00:00,-7270,Nrep
2016-10-25 00:00:00,-158418,Com
2016-10-25 00:00:00,-5388,Index
2016-10-25 00:00:00,-14858,Ncom
2016-10-25 00:00:00,-8214,Nrep
2016-11-01 00:00:00,-164905,Com
2016-11-01 00:00:00,-5145,Index
2016-11-01 00:00:00,-14256,Ncom
2016-11-01 00:00:00,-8206,Nrep
2016-11-08 00:00:00,-176975,Com
2016-11-08 00:00:00,-4939,Index
2016-11-08 00:00:00,-15514,Ncom
2016-11-08 00:00:00,-8376,Nrep
2016-11-15 00:00:00,-159098,Com
2016-11-15 00:00:00,-4575,Index
2016-11-15 00:00:00,-14244,Ncom
2016-11-15 00:00:00,-6771,Nrep
2016-11-22 00:00:00,-152525,Com
2016-11-22 00:00:00,-3833,Index
2016-11-22 00:00:00,-13211,Ncom
2016-11-22 00:00:00,-6394,Nrep
2016-11-29 00:00:00,-149055,Com
2016-11-29 00:00:00,-3999,Index
2016-11-29 00:00:00,-13734,Ncom
2016-11-29 00:00:00,-6345,Nrep
2016-12-06 00:00:00,-139527,Com
2016-12-06 00:00:00,-4496,Index
2016-12-06 00:00:00,-19529,Ncom
2016-12-06 00:00:00,-6597,Nrep
2016-12-13 00:00:00,-130574,Com
2016-12-13 00:00:00,-4415,Index
2016-12-13 00:00:00,-23431,Ncom
2016-12-13 00:00:00,-7116,Nrep
2016-12-20 00:00:00,-128772,Com
2016-12-20 00:00:00,-5043,Index
2016-12-20 00:00:00,-26078,Ncom
2016-12-20 00:00:00,-6976,Nrep
2016-12-27 00:00:00,-125485,Com
2016-12-27 00:00:00,-5703,Index
2016-12-27 00:00:00,-29781,Ncom
2016-12-27 00:00:00,-7475,Nrep
2017-01-03 00:00:00,-125128,Com
2017-01-03 00:00:00,-5950,Index
2017-01-03 00:00:00,-34582,Ncom
2017-01-03 00:00:00,-8017,Nrep
2017-01-10 00:00:00,-124313,Com
2017-01-10 00:00:00,-5778,Index
2017-01-10 00:00:00,-30709,Ncom
2017-01-10 00:00:00,-8036,Nrep
2017-01-17 00:00:00,-124645,Com
2017-01-17 00:00:00,-4740,Index
2017-01-17 00:00:00,-23051,Ncom
2017-01-17 00:00:00,-8222,Nrep
2017-01-24 00:00:00,-131015,Com
2017-01-24 00:00:00,-6868,Index
2017-01-24 00:00:00,-16972,Ncom
2017-01-24 00:00:00,-7453,Nrep
2017-01-31 00:00:00,-131809,Com
2017-01-31 00:00:00,-7483,Index
2017-01-31 00:00:00,-17137,Ncom
2017-01-31 00:00:00,-7278,Nrep
2017-02-07 00:00:00,-130695,Com
2017-02-07 00:00:00,-7401,Index
2017-02-07 00:00:00,-19915,Ncom
2017-02-07 00:00:00,-7840,Nrep
2017-02-14 00:00:00,-116930,Com
2017-02-14 00:00:00,-6144,Index
2017-02-14 00:00:00,-25484,Ncom
2017-02-14 00:00:00,-7846,Nrep
2017-02-21 00:00:00,-118344,Com
2017-02-21 00:00:00,-8682,Index
2017-02-21 00:00:00,-24990,Ncom
2017-02-21 00:00:00,-7723,Nrep
2017-02-28 00:00:00,-116732,Com
2017-02-28 00:00:00,-10316,Index
2017-02-28 00:00:00,-26921,Ncom
2017-02-28 00:00:00,-8396,Nrep
2017-03-07 00:00:00,-115394,Com
2017-03-07 00:00:00,-10686,Index
2017-03-07 00:00:00,-31242,Ncom
2017-03-07 00:00:00,-7788,Nrep
2017-03-14 00:00:00,-115582,Com
2017-03-14 00:00:00,-9953,Index
2017-03-14 00:00:00,-35787,Ncom
2017-03-14 00:00:00,-8193,Nrep
2017-03-21 00:00:00,-119253,Com
2017-03-21 00:00:00,-9782,Index
2017-03-21 00:00:00,-35733,Ncom
2017-03-21 00:00:00,-8305,Nrep
2017-03-28 00:00:00,-116519,Com
2017-03-28 00:00:00,-6843,Index
2017-03-28 00:00:00,-42876,Ncom
2017-03-28 00:00:00,-8699,Nrep
2017-04-04 00:00:00,-119937,Com
2017-04-04 00:00:00,-8447,Index
2017-04-04 00:00:00,-45180,Ncom
2017-04-04 00:00:00,-8299,Nrep
2017-04-11 00:00:00,-122427,Com
2017-04-11 00:00:00,-9635,Index
2017-04-11 00:00:00,-46167,Ncom
2017-04-11 00:00:00,-8204,Nrep
2017-04-18 00:00:00,-118588,Com
2017-04-18 00:00:00,-9064,Index
2017-04-18 00:00:00,-42215,Ncom
2017-04-18 00:00:00,-8465,Nrep
2017-04-25 00:00:00,-111232,Com
2017-04-25 00:00:00,-11887,Index
2017-04-25 00:00:00,-48040,Ncom
2017-04-25 00:00:00,-9396,Nrep
2017-05-02 00:00:00,-110525,Com
2017-05-02 00:00:00,-12313,Index
2017-05-02 00:00:00,-51802,Ncom
2017-05-02 00:00:00,-9718,Nrep
2017-05-09 00:00:00,-112790,Com
2017-05-09 00:00:00,-10131,Index
2017-05-09 00:00:00,-50866,Ncom
2017-05-09 00:00:00,-9497,Nrep
2017-05-16 00:00:00,-111499,Com
2017-05-16 00:00:00,-9204,Index
2017-05-16 00:00:00,-52431,Ncom
2017-05-16 00:00:00,-9690,Nrep
2017-05-23 00:00:00,-112045,Com
2017-05-23 00:00:00,-10214,Index
2017-05-23 00:00:00,-55955,Ncom
2017-05-23 00:00:00,-9502,Nrep
2017-05-30 00:00:00,-110043,Com
2017-05-30 00:00:00,-10659,Index
2017-05-30 00:00:00,-59538,Ncom
2017-05-30 00:00:00,-8961,Nrep
2017-06-06 00:00:00,-107062,Com
2017-06-06 00:00:00,-10817,Index
2017-06-06 00:00:00,-67031,Ncom
2017-06-06 00:00:00,-9416,Nrep
2017-06-13 00:00:00,-102459,Com
2017-06-13 00:00:00,-9580,Index
2017-06-13 00:00:00,-72498,Ncom
2017-06-13 00:00:00,-9337,Nrep
2017-06-20 00:00:00,-91617,Com
2017-06-20 00:00:00,-7744,Index
2017-06-20 00:00:00,-78838,Ncom
2017-06-20 00:00:00,-9514,Nrep
2017-06-27 00:00:00,-90947,Com
2017-06-27 00:00:00,-8502,Index
2017-06-27 00:00:00,-83682,Ncom
2017-06-27 00:00:00,-8632,Nrep
2017-07-03 00:00:00,-93060,Com
2017-07-03 00:00:00,-10391,Index
2017-07-03 00:00:00,-83661,Ncom
2017-07-03 00:00:00,-9155,Nrep
2017-07-11 00:00:00,-94298,Com
2017-07-11 00:00:00,-10928,Index
2017-07-11 00:00:00,-79504,Ncom
2017-07-11 00:00:00,-8474,Nrep
2017-07-18 00:00:00,-101544,Com
2017-07-18 00:00:00,-11970,Index
2017-07-18 00:00:00,-70911,Ncom
2017-07-18 00:00:00,-8309,Nrep
2017-07-25 00:00:00,-104791,Com
2017-07-25 00:00:00,-14305,Index
2017-07-25 00:00:00,-61153,Ncom
2017-07-25 00:00:00,-8246,Nrep
2017-08-01 00:00:00,-112276,Com
2017-08-01 00:00:00,-13252,Index
2017-08-01 00:00:00,-51466,Ncom
2017-08-01 00:00:00,-9479,Nrep
2017-08-08 00:00:00,-123492,Com
2017-08-08 00:00:00,-10585,Index
2017-08-08 00:00:00,-40282,Ncom
2017-08-08 00:00:00,-8800,Nrep
2017-08-15 00:00:00,-109206,Com
2017-08-15 00:00:00,-11128,Index
2017-08-15 00:00:00,-38094,Ncom
2017-08-15 00:00:00,-8393,Nrep
2017-08-22 00:00:00,-97185,Com
2017-08-22 00:00:00,-11455,Index
2017-08-22 00:00:00,-49277,Ncom
2017-08-22 00:00:00,-7887,Nrep
2017-08-29 00:00:00,-95600,Com
2017-08-29 00:00:00,-11786,Index
2017-08-29 00:00:00,-57837,Ncom
2017-08-29 00:00:00,-7858,Nrep
2017-09-05 00:00:00,-94731,Com
2017-09-05 00:00:00,-12416,Index
2017-09-05 00:00:00,-66539,Ncom
2017-09-05 00:00:00,-8770,Nrep
2017-09-12 00:00:00,-91939,Com
2017-09-12 00:00:00,-8613,Index
2017-09-12 00:00:00,-69288,Ncom
2017-09-12 00:00:00,-7713,Nrep
2017-09-19 00:00:00,-96580,Com
2017-09-19 00:00:00,-7579,Index
2017-09-19 00:00:00,-52429,Ncom
2017-09-19 00:00:00,-7880,Nrep
2017-09-26 00:00:00,-98034,Com
2017-09-26 00:00:00,-8249,Index
2017-09-26 00:00:00,-54207,Ncom
2017-09-26 00:00:00,-8069,Nrep
2017-10-03 00:00:00,-96115,Com
2017-10-03 00:00:00,-8554,Index
2017-10-03 00:00:00,-66630,Ncom
2017-10-03 00:00:00,-7943,Nrep
2017-10-10 00:00:00,-93686,Com
2017-10-10 00:00:00,-10963,Index
2017-10-10 00:00:00,-69696,Ncom
2017-10-10 00:00:00,-8189,Nrep
2017-10-17 00:00:00,-96104,Com
2017-10-17 00:00:00,-13156,Index
2017-10-17 00:00:00,-77510,Ncom
2017-10-17 00:00:00,-9286,Nrep
2017-10-24 00:00:00,-98157,Com
2017-10-24 00:00:00,-13740,Index
2017-10-24 00:00:00,-82830,Ncom
2017-10-24 00:00:00,-8924,Nrep
2017-10-31 00:00:00,-97182,Com
2017-10-31 00:00:00,-14114,Index
2017-10-31 00:00:00,-84448,Ncom
2017-10-31 00:00:00,-8308,Nrep
2017-11-07 00:00:00,-93816,Com
2017-11-07 00:00:00,-12671,Index
2017-11-07 00:00:00,-86691,Ncom
2017-11-07 00:00:00,-8877,Nrep
2017-11-14 00:00:00,-82856,Com
2017-11-14 00:00:00,-9479,Index
2017-11-14 00:00:00,-83003,Ncom
2017-11-14 00:00:00,-8496,Nrep
2017-11-21 00:00:00,-75327,Com
2017-11-21 00:00:00,-4493,Index
2017-11-21 00:00:00,-84695,Ncom
2017-11-21 00:00:00,-8206,Nrep
2017-11-28 00:00:00,-75030,Com
2017-11-28 00:00:00,-4673,Index
2017-11-28 00:00:00,-78114,Ncom
2017-11-28 00:00:00,-7876,Nrep
2017-12-05 00:00:00,-78059,Com
2017-12-05 00:00:00,-4384,Index
2017-12-05 00:00:00,-73207,Ncom
2017-12-05 00:00:00,-8484,Nrep
2017-12-12 00:00:00,-80417,Com
2017-12-12 00:00:00,-4245,Index
2017-12-12 00:00:00,-89424,Ncom
2017-12-12 00:00:00,-8154,Nrep
2017-12-19 00:00:00,-78822,Com
2017-12-19 00:00:00,-5470,Index
2017-12-19 00:00:00,-92562,Ncom
2017-12-19 00:00:00,-7846,Nrep
2017-12-26 00:00:00,-84561,Com
2017-12-26 00:00:00,-5899,Index
2017-12-26 00:00:00,-94670,Ncom
2017-12-26 00:00:00,-8361,Nrep
2018-01-02 00:00:00,-87108,Com
2018-01-02 00:00:00,-6662,Index
2018-01-02 00:00:00,-87126,Ncom
2018-01-02 00:00:00,-8613,Nrep
2018-01-09 00:00:00,-90747,Com
2018-01-09 00:00:00,-6786,Index
2018-01-09 00:00:00,-80767,Ncom
2018-01-09 00:00:00,-8972,Nrep
2018-01-16 00:00:00,-94664,Com
2018-01-16 00:00:00,-9443,Index
2018-01-16 00:00:00,-92361,Ncom
2018-01-16 00:00:00,-8881,Nrep
2018-01-23 00:00:00,-96541,Com
2018-01-23 00:00:00,-9454,Index
2018-01-23 00:00:00,-96506,Ncom
2018-01-23 00:00:00,-8668,Nrep
2018-01-30 00:00:00,-98998,Com
2018-01-30 00:00:00,-9153,Index
2018-01-30 00:00:00,-92022,Ncom
2018-01-30 00:00:00,-8726,Nrep
2018-02-06 00:00:00,-100432,Com
2018-02-06 00:00:00,-13401,Index
2018-02-06 00:00:00,-94046,Ncom
2018-02-06 00:00:00,-9069,Nrep
2018-02-13 00:00:00,-98421,Com
2018-02-13 00:00:00,-9195,Index
2018-02-13 00:00:00,-83882,Ncom
2018-02-13 00:00:00,-8599,Nrep
2018-02-20 00:00:00,-86179,Com
2018-02-20 00:00:00,-7356,Index
2018-02-20 00:00:00,-97275,Ncom
2018-02-20 00:00:00,-9669,Nrep
2018-02-27 00:00:00,-93868,Com
2018-02-27 00:00:00,-8049,Index
2018-02-27 00:00:00,-95223,Ncom
2018-02-27 00:00:00,-8630,Nrep
2018-03-06 00:00:00,-102182,Com
2018-03-06 00:00:00,-8814,Index
2018-03-06 00:00:00,-94579,Ncom
2018-03-06 00:00:00,-8556,Nrep
2018-03-13 00:00:00,-100700,Com
2018-03-13 00:00:00,-9162,Index
2018-03-13 00:00:00,-98499,Ncom
2018-03-13 00:00:00,-6619,Nrep
2018-03-20 00:00:00,-104345,Com
2018-03-20 00:00:00,-10400,Index
2018-03-20 00:00:00,-101323,Ncom
2018-03-20 00:00:00,-8591,Nrep
2018-03-27 00:00:00,-105006,Com
2018-03-27 00:00:00,-12027,Index
2018-03-27 00:00:00,-103812,Ncom
2018-03-27 00:00:00,-9091,Nrep
2018-04-03 00:00:00,-104360,Com
2018-04-03 00:00:00,-12320,Index
2018-04-03 00:00:00,-107927,Ncom
2018-04-03 00:00:00,-9673,Nrep
2018-04-10 00:00:00,-106592,Com
2018-04-10 00:00:00,-12430,Index
2018-04-10 00:00:00,-106447,Ncom
2018-04-10 00:00:00,-9341,Nrep
2018-04-17 00:00:00,-96022,Com
2018-04-17 00:00:00,-9842,Index
2018-04-17 00:00:00,-117073,Ncom
2018-04-17 00:00:00,-8632,Nrep
2018-04-24 00:00:00,-95288,Com
2018-04-24 00:00:00,-12094,Index
2018-04-24 00:00:00,-105973,Ncom
2018-04-24 00:00:00,-9014,Nrep
2018-05-01 00:00:00,-107798,Com
2018-05-01 00:00:00,-11393,Index
2018-05-01 00:00:00,-93738,Ncom
2018-05-01 00:00:00,-8983,Nrep
2018-05-08 00:00:00,-107586,Com
2018-05-08 00:00:00,-8941,Index
2018-05-08 00:00:00,-84568,Ncom
